"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ATP6V1G2|ATP6V1G2",5.20923994264355,2.48612308108524,3.04665489626492,0.816017292977005,0.414490245219251,0.996139221459177
"NFKBIL1|NFKBIL1",511.1933567689,0.288735795201091,0.556559020704828,0.518787378264815,0.603909020603252,0.996139221459177
"TNF|TNF",125.760618901002,0.791075100109077,0.954303840875478,0.828955167343081,0.407129776622988,0.996139221459177
"DLA88|DLA88",32499.3708120866,0.218632407417023,0.428108906363647,0.510693433766853,0.609565739293473,0.996139221459177
"DLA-12|DLA-12",27128.639975316,-0.188236640295778,0.475860570274724,-0.39557099716647,0.692421536401693,0.996139221459177
"DLA-64|DLA-64",28337.9633629989,-0.365720038405079,0.429199670877619,-0.852097667403291,0.394159886526117,0.996139221459177
"CLIC1|CLIC1",7669.23760789119,-0.517461330476427,0.300494454680761,-1.72203287753236,0.0850635629187474,0.996139221459177
"HSP70|HSP70",1122.16190571357,0.358152296113842,0.523314808357873,0.684391670928824,0.493727874075348,0.996139221459177
"AGER|AGER",45.273045587835,0.263396372192823,1.25936773439041,0.209149690753606,0.834331384764855,0.996139221459177
"DLA-DRA|DLA-DRA",31535.9682049701,0.0447622183461942,0.303504156589267,0.14748469625334,0.882749458257484,0.996139221459177
"HLA-DRB1|HLA-DRB1",20580.0029953656,-0.313517885943203,0.344407529024177,-0.910310778720503,0.362658635695149,0.996139221459177
"DLA-DQB1|DLA-DQB1",6131.70095108926,-0.119056187744129,0.288408723665181,-0.412803698276282,0.679750441653985,0.996139221459177
"TAP2|TAP2",1285.76977667041,-0.321183015463002,0.334113097871177,-0.96130028277682,0.336401205788197,0.996139221459177
"PSMB8|PSMB8",2905.7596222146,-0.190367193463021,0.31975895880134,-0.595345926120846,0.55161226282128,0.996139221459177
"TAP1|TAP1",4196.96808770871,-0.272213051182639,0.261379815429176,-1.04144633638093,0.297668446801508,0.996139221459177
"PSMB9|PSMB9",1801.23254431236,-0.51290272010436,0.347940725020826,-1.47410947676119,0.140452117350694,0.996139221459177
"DLA-DMB|DLA-DMB",5034.02256817122,-0.0512306179001903,0.28820871989587,-0.177755266803516,0.858915179689097,0.996139221459177
"DLA-DMA|DLA-DMA",1330.04187246337,-0.390380788209393,0.284456195513823,-1.37237576247631,0.169946491368278,0.996139221459177
"BRD2|BRD2",4881.04246283119,0.0558879676159817,0.393001773779866,0.142207927151205,0.886915770467644,0.996139221459177
"SLC39A7|SLC39A7",2057.8381856787,0.220225690486871,0.453897735699136,0.485187902838199,0.627543062393954,0.996139221459177
"RING1|RING1",1150.68248851114,0.279785496039501,0.644553903098342,0.434076179966617,0.664233122262391,0.996139221459177
"VPS52|VPS52",1043.73481342644,-0.264915606206115,0.414631788215417,-0.638917742767184,0.522876444950473,0.996139221459177
"RPS18|RPS18",11894.7179139352,0.23028851616949,0.354595084092935,0.649440803046028,0.516053497566346,0.996139221459177
"B3GALT4|B3GALT4",57.5282577955188,-0.12091069629027,0.646267339124035,-0.187090835279026,0.851589413677358,0.996139221459177
"PFDN6|PFDN6",1004.57175506939,0.391853034025091,0.533925529162949,0.733909529741742,0.463003878612923,0.996139221459177
"TAPBP|TAPBP",3913.19352758938,-0.0432105117376531,0.507997097961176,-0.0850605483989506,0.932213254409246,0.996139221459177
"BAK1|BAK1",339.85723429477,-0.176631313972911,0.364706216170309,-0.484311224052262,0.628165011467399,0.996139221459177
"HMGA1|HMGA1",76.0922041660176,-0.888949177365812,0.698602930072612,-1.27246700392942,0.203207240488942,0.996139221459177
"NUDT3|NUDT3",1157.4846223603,0.430990400040887,0.496933174135614,0.86730051941203,0.385777372174733,0.996139221459177
"SNRPC|SNRPC",51.7106309824617,-0.242160105807589,0.62537489247675,-0.387223901568118,0.698590456840073,0.996139221459177
"PPARD|PPARD",99.4367315696611,-1.49940935821108,0.865131491727516,-1.73315775988807,0.0830676324500427,0.996139221459177
"RPL10A|RPL10A",15323.0024541284,0.369708338072379,0.35105904508508,1.05312295253005,0.292284644585329,0.996139221459177
"MAPK14|MAPK14",7704.61700241526,-0.39156651287281,0.328753517097832,-1.19106410276452,0.233628420803515,0.996139221459177
"PIM1|PIM1",5981.21306935172,0.337288846140762,0.477442507374247,0.706449134568522,0.479908874274707,0.996139221459177
"TREM1|TREM1",1078.49738549502,-0.0513168907459765,0.428891636338836,-0.119650015057497,0.904760397995434,0.996139221459177
"PRPH2|PRPH2",15.2609501198556,0.391059100964936,1.78999797544103,0.218469018585669,0.827063694894615,0.996139221459177
"VEGFA|VEGFA",207.157517274292,0.0723287216219324,0.447059604798986,0.161787647207477,0.871473080982974,0.996139221459177
"SLC29A1|SLC29A1",128.211044712428,0.0674019283919395,0.700439988883929,0.096227984497768,0.923339505527229,0.996139221459177
"SLC35B2|SLC35B2",105.996547939583,0.104914687591936,0.402374168593025,0.260739122391453,0.794293693998398,0.996139221459177
"SLC25A27|SLC25A27",150.069897093207,0.585624337066156,1.14540644202966,0.511280813148241,0.609154438159109,0.996139221459177
"PLA2G7|PLA2G7",26138.5522159879,0.338791329977254,0.402057136700709,0.84264473641081,0.399427163216671,0.996139221459177
"GSTA4|GSTA4",394.8347805386,0.300900186471915,0.399981816013354,0.752284665015546,0.451879887847952,0.996139221459177
"FBXO9|FBXO9",7704.4697343973,0.0783352207497328,0.301619452147711,0.259715413551543,0.795083302235684,0.996139221459177
"ADH5|ADH5",420.303356835909,0.30431063135468,0.476846968496942,0.63817251961125,0.523361383607733,0.996139221459177
"SMAP1|SMAP1",810.87230077531,0.106883852210358,0.280651411510917,0.38084202618094,0.703320472645115,0.996139221459177
"B3GAT2|B3GAT2",30.480099171632,-0.211259654730953,0.869453796953003,-0.242979736785683,0.808021094830196,0.996139221459177
"OOEP|OOEP",55.7189387180019,0.394570396029671,0.709342607101147,0.556247985218529,0.578041339870537,0.996139221459177
"EEF1A1|EEF1A1",128346.556281828,-0.107088056179072,0.449047546965593,-0.238478212168649,0.811510212109187,0.996139221459177
"MIR8835|MIR8835",1438.92511992777,0.79634468709151,0.783968596846088,1.01578646172208,0.309731084303867,0.996139221459177
"FIG4|FIG4",1516.02479248103,0.166424734024099,0.315688367811147,0.527180444366764,0.598068287442576,0.996139221459177
"MIR599|MIR599",5.24408268978206,-0.710888347326943,1.77648308258648,-0.40016612277102,0.68903416473267,0.996139221459177
"MIR875|MIR875",3.61581737143007,-0.873655107015225,1.66846611585347,-0.523627719324897,0.600537497953788,0.996139221459177
"AZIN1|AZIN1",3926.04841011525,0.0825314378841116,0.413967391533398,0.199367002261706,0.841975670708855,0.996139221459177
"FZD6|FZD6",362.383270079887,0.473064633568621,0.488721550874454,0.967963521809467,0.333062588041907,0.996139221459177
"ZFPM2|ZFPM2",244.452731113476,0.567263417436012,0.487575766068349,1.16343644806271,0.244652468792468,0.996139221459177
"ANGPT1|ANGPT1",216.373084279393,0.639638615394883,0.527760327624167,1.21198692268963,0.22551738656462,0.996139221459177
"EBAG9|EBAG9",804.92940419655,0.312714667390565,0.5480119686378,0.5706347402738,0.568247264273318,0.996139221459177
"TRIB1|TRIB1",551.578163742433,-0.377495835354447,0.561336370374731,-0.672494880569456,0.501268698162028,0.996139221459177
"MYC|MYC",542.207737686656,-0.358699527547589,0.475340258361927,-0.754616343214239,0.450479214640353,0.996139221459177
"NDRG1|NDRG1",1330.4728826161,-0.0570331223960688,0.663914600012656,-0.085904305154581,0.931542489146299,0.996139221459177
"FAM83H|FAM83H",75.9954535103537,0.0586698389731912,0.610805818697536,0.0960531762750672,0.923478339203522,0.996139221459177
"ZNF252|ZNF252",939.303773623973,0.120137605745119,0.319743057664073,0.37573170977597,0.70711636134051,0.996139221459177
"KIT|KIT",77.9757435603879,0.564725843603696,1.18842157788794,0.475189826666835,0.634651677625762,0.996139221459177
"KDR|KDR",434.736955494966,-0.275843998133178,0.474481997143097,-0.581358196504951,0.560999065498518,0.996139221459177
"SRP72|SRP72",1312.44676591808,0.245280994455494,0.294464194048877,0.832973921490709,0.404859437206229,0.996139221459177
"UGT2B31|UGT2B31",40.6842189015214,1.51008419902509,1.79582896316692,0.840884198883881,0.400412811277545,0.996139221459177
"CXCL8|CXCL8",2723.55843547648,-1.01519986534589,0.710764092203802,-1.42832182503501,0.153199248728994,0.996139221459177
"PPBP|PPBP",43291.3870938768,-0.370589685621494,0.399596258851655,-0.927410298300793,0.353713545732466,0.996139221459177
"ARF1|ARF1",1561.43502201248,-0.108265538548487,0.367904271468574,-0.294276383680788,0.768546717204216,0.996139221459177
"SLC35B4|SLC35B4",208.082436725144,-0.315901932341189,0.36071235886706,-0.87577241138448,0.381153770983012,0.996139221459177
"PODXL|PODXL",144.373526322221,-0.346438403435162,0.436993421616481,-0.792777159330347,0.427907666235425,0.996139221459177
"ABCB1|ABCB1",539.136287713024,-0.487974692116914,0.682644922589248,-0.71482944642149,0.474714437374376,0.996139221459177
"COL1A2|COL1A2",5.35948185237579,1.57293302243964,3.5341695532073,0.445064391721723,0.656273220884994,0.996139221459177
"MCMBP|MCMBP",4053.00869878416,0.171854549622725,0.365013374503053,0.47081713062349,0.637771330214761,0.996139221459177
"PLEKHA8|PLEKHA8",413.613396121245,0.122309886737862,0.383594319806062,0.318852184254708,0.749838604590506,0.996139221459177
"AQP1|AQP1",337.482368891817,-0.10921963983608,0.603694578551191,-0.180918702464078,0.856431388649201,0.996139221459177
"TES|TES",1654.21567021122,0.250803980002144,0.405276371821262,0.618846785651631,0.536017297593283,0.996139221459177
"CAV2|CAV2",23.4616552839376,0.739866990172231,1.50942397329105,0.49016512475224,0.624017057202234,0.996139221459177
"CAPZA2|CAPZA2",7634.27418867803,0.200098585599809,0.412854284238087,0.484671210252998,0.627909591665648,0.996139221459177
"SLC2A1|SLC2A1",446.032663404962,0.414030471168785,0.530913090320594,0.77984604018479,0.435481502908684,0.996139221459177
"COL9A2|COL9A2",16.1986686094516,2.06291305773987,2.13469698016994,0.966372781197098,0.333857678987126,0.996139221459177
"PPT1|PPT1",6187.65398976545,-0.237443105036837,0.333166775386964,-0.712685425373084,0.476040437219896,0.996139221459177
"SMIM12|SMIM12",361.700797553005,0.192777961435355,0.296240930883868,0.650747217341576,0.515209677753807,0.996139221459177
"C22H16orf87|C22H16orf87",253.68483283197,0.718881837641987,0.485661811350492,1.48021075744658,0.138817010470274,0.996139221459177
"MIR761|MIR761",9.90711178467603,0.322697044996711,1.1167119182569,0.288970718160163,0.772603785597747,0.996139221459177
"AKR1A1|AKR1A1",515.328436565621,-0.0958153318481545,0.35795228976233,-0.267676264654636,0.788948521367586,0.996139221459177
"PRDX1|PRDX1",3542.00541163765,-0.0576098730641088,0.473633136630701,-0.121633958033279,0.903188918534128,0.996139221459177
"RPPH1|RPPH1",98058.6640087382,-0.805710800431054,1.00131997961796,-0.804648680573078,0.421022441891871,0.996139221459177
"APEX1|APEX1",300.61000738709,0.133312941085763,0.390144122865676,0.341701779605333,0.732575332709885,0.996139221459177
"RNASE4|RNASE4",49.3014367272372,0.320630860995985,0.585654153944957,0.547474749109557,0.584052613645275,0.996139221459177
"RPGRIP1|RPGRIP1",21.3061419275143,-1.17963701942733,2.12388458763612,-0.555414840474107,0.57861094407272,0.996139221459177
"UBE2N|UBE2N",840.533696816539,0.133824342455967,0.379802979450337,0.352352008005944,0.724574289008369,0.996139221459177
"PMCH|PMCH",30.5916596075304,0.114009808727458,1.35419561698762,0.0841900588786947,0.932905321993096,0.996139221459177
"IGF1|IGF1",15.5590445218927,1.9937283523476,2.16984102192249,0.918836141544207,0.358181285365056,0.996139221459177
"HSP90B1|HSP90B1",5610.01400927095,-0.14464857486753,0.449610110360049,-0.321720022602907,0.747664807818919,0.996139221459177
"GYPA|GYPA",15280.4527367646,0.517075047959271,0.748567094007353,0.69075310963935,0.489720707401286,0.996139221459177
"TLR2|TLR2",5873.72223127726,-0.0590400292179482,0.43286281373412,-0.136394320197283,0.891509563545237,0.996139221459177
"GUCY1A1|GUCY1A1",2582.07879539445,-0.125413407686749,0.472962176403782,-0.265165829200854,0.790881717271036,0.996139221459177
"GUCY1B1|GUCY1B1",237.629650988453,-0.499408653454458,0.53313270425359,-0.936743608992537,0.348890458426698,0.996139221459177
"ETFDH|ETFDH",1209.94522833831,0.158946619780334,0.357516049349015,0.444585970531261,0.65661898798081,0.996139221459177
"MSMO1|MSMO1",180.082447291897,0.461412960583049,1.22252095453348,0.377427445208189,0.705855974127723,0.996139221459177
"LOC403581|LOC403581",2977.80526460963,-0.267383168372637,0.349847903570119,-0.764284037846308,0.444697995524782,0.996139221459177
"CLCN1|CLCN1",45.7021749826781,0.651270966341081,1.18355956357789,0.550264630849922,0.582137879739412,0.996139221459177
"CASP2|CASP2",644.068507815054,-0.399176642547748,0.369185496249454,-1.08123598191959,0.279592156104415,0.996139221459177
"TAS2R40|TAS2R40",41.6028570595935,0.886989333331077,0.760658621612249,1.16608069392688,0.243581821519,0.996139221459177
"TAS2R39|TAS2R39",26.0391371950977,0.162141015087077,0.920395491282564,0.176164503871194,0.860164706436449,0.996139221459177
"TAS2R38|TAS2R38",4.24639769899284,-0.232787708862695,2.62751078362629,-0.0885962905702785,0.92940275618975,0.996139221459177
"TAS2R5|TAS2R5",8.28564424370722,-0.91849628602838,1.63067963246515,-0.563259801460731,0.573257986748079,0.996139221459177
"TAS2R3|TAS2R3",4.85527690527885,1.67772063415326,2.18221741923333,0.768814610022999,0.442003374422926,0.996139221459177
"SSBP1|SSBP1",759.873013732342,0.332445877660514,0.428103610222109,0.77655471648098,0.437421526978963,0.996139221459177
"HIPK2|HIPK2",1957.58353538512,-0.223176636965824,0.591317802341306,-0.377422489365553,0.705859656477429,0.996139221459177
"LUC7L2|LUC7L2",2442.73521833255,0.526652391573067,0.567039138268708,0.928776086216993,0.353005140056045,0.996139221459177
"FMC1|FMC1",151.325380549484,-0.447903150052582,0.527840149522005,-0.848558319139212,0.396127108257534,0.996139221459177
"MTPN|MTPN",1163.6691920574,-0.114117613381543,0.502923451112427,-0.226908514862697,0.820494880837362,0.996139221459177
"SSPO|SSPO",31.7658907205337,-0.113090272087529,1.29348004403952,-0.0874310141920317,0.93032891800153,0.996139221459177
"FASTK|FASTK",242.604713844272,-0.39407184467035,0.37541547752802,-1.04969525301721,0.293858246946344,0.996139221459177
"MIR671|MIR671",13.4140777029137,-0.991234586448423,1.26315418113183,-0.784729687994414,0.432612072479919,0.996139221459177
"AP3M2|AP3M2",776.638938531521,0.0516759049019044,0.389453515906037,0.132688248510696,0.894439937011774,0.996139221459177
"MIR8854|MIR8854",6.96982777701614,0.140070823392029,1.13107783429523,0.12383835943466,0.901443259133403,0.996139221459177
"ADAM9|ADAM9",1778.7156636963,-0.134730328828356,0.332835067000402,-0.404796075253071,0.685627413953653,0.996139221459177
"FUT10|FUT10",71.1707131921951,0.432716061399017,0.530351314070537,0.815904571024529,0.414554717586342,0.996139221459177
"MBOAT4|MBOAT4",6.52160029942643,2.18468611777449,2.94356635492405,0.742190205469605,0.457972102037012,0.996139221459177
"MIR8856|MIR8856",9.93334607531101,0.372490410689129,1.15610810639409,0.322193407890658,0.747306178185384,0.996139221459177
"MIR8848|MIR8848",4.74210420399433,0.291046158388433,1.56672217457719,0.185767561799511,0.852627043638801,0.996139221459177
"DLC1|DLC1",805.188666252547,0.476333059899336,0.537506651133965,0.886190075777532,0.375515110558633,0.996139221459177
"F11|F11",24.914486132239,2.17651423846544,2.07676558754954,1.04803077030643,0.294624430310753,0.996139221459177
"CASP3|CASP3",977.983980044103,0.44089617371642,0.513995813076336,0.85778164432429,0.391013047304284,0.996139221459177
"RWDD4|RWDD4",796.525321867206,0.168784250280073,0.481736658287089,0.350366216430817,0.726063876906866,0.996139221459177
"SPCS3|SPCS3",1210.5369284222,-0.0516637912243833,0.42254670391504,-0.12226764697417,0.902687053696198,0.996139221459177
"MCPH1|MCPH1",874.038078338639,0.0812011746344298,0.331329517779387,0.245076789954153,0.806396973930639,0.996139221459177
"ANGPT2|ANGPT2",388.341619217072,-0.16389290728096,0.598713520709038,-0.273741784028639,0.78428306474492,0.996139221459177
"RNASEH1|RNASEH1",383.748351212362,0.362058263303594,0.597890848964144,0.605559131622212,0.544807547589239,0.996139221459177
"ADAM17|ADAM17",2592.72777443385,-0.0467704010089639,0.305861542885491,-0.152913637222035,0.878466381440935,0.996139221459177
"TRIB2|TRIB2",387.086432937402,0.207185993664052,0.533261669146434,0.388525944487413,0.697626858165021,0.996139221459177
"RAB10|RAB10",3724.47677210859,0.109367118641646,0.343237586915774,0.318633864153354,0.750004171008,0.996139221459177
"SELENOI|SELENOI",394.893642961933,0.178947153637693,0.500957023236685,0.357210589606099,0.720934158823486,0.996139221459177
"KHK|KHK",68.668965076695,-0.34012111823738,0.745436492570133,-0.456271086306363,0.648195052981009,0.996139221459177
"MIR1837-3|MIR1837-3",3.91374909750106,0.830863387077395,1.53016408974299,0.542989730739891,0.587136873009018,0.996139221459177
"MIR1837-2|MIR1837-2",3.63770750065765,0.678293374567283,1.52759631357984,0.444026585124272,0.657023363235932,0.996139221459177
"MIR1837-1|MIR1837-1",3.49968670223595,0.59549375462696,1.52718912686751,0.389927969071129,0.696589811333171,0.996139221459177
"MRPL33|MRPL33",475.839402982866,0.190121611364472,0.46562651942331,0.408313537639442,0.683043501698436,0.996139221459177
"PPP1CB|PPP1CB",3735.56411803936,-0.154298336826097,0.303884697431284,-0.507752901447062,0.61162664363951,0.996139221459177
"SLC8A1|SLC8A1",405.607231565527,-0.0566115279411216,0.483116976918067,-0.117179752825623,0.906717611276285,0.996139221459177
"NPHP1|NPHP1",17.9039992723094,1.32547118912418,2.12870184501366,0.622666435052427,0.533503743996317,0.996139221459177
"IL1A|IL1A",34.3582977418133,0.432776684982123,1.15754454460062,0.373874756700132,0.708497497970789,0.996139221459177
"IL1B|IL1B",398.029475519558,-0.232612897861001,0.580742358031813,-0.400544053045049,0.688755843415747,0.996139221459177
"CD8A|CD8A",1423.71100939578,-1.07094666365965,0.984877126384805,-1.08739114247762,0.276863984018691,0.996139221459177
"MAT2A|MAT2A",3781.71360595441,0.0376850794832293,0.263006935995517,0.143285496789604,0.886064709526211,0.996139221459177
"HTRA2|HTRA2",475.585961864378,-0.186911482150145,0.261509604426539,-0.714740411007165,0.474769462180523,0.996139221459177
"MIR8842|MIR8842",5.01727425931736,1.5416748421441,1.99239367534863,0.773780232902181,0.439060763905048,0.996139221459177
"NRAS|NRAS",2125.61596545719,0.152670904809598,0.385005917632424,0.396541709666285,0.691705444413054,0.996139221459177
"CASQ2|CASQ2",7.06713570110245,2.98241230050925,2.29244321782588,1.30097542975905,0.193266865051902,0.996139221459177
"ATP1A1|ATP1A1",4666.93199697185,-0.691243723391685,0.515557114801959,-1.34077040844876,0.179995006618082,0.996139221459177
"FCGR1A|FCGR1A",12746.5252559521,-0.225038926141821,0.445328195588511,-0.505332759908514,0.613325137122576,0.996139221459177
"MCL1|MCL1",31213.8801397402,0.396712911147895,0.377200598632977,1.05172927239679,0.292923776837468,0.996139221459177
"CTSS|CTSS",14246.1943766323,0.0840192133890026,0.407053038983823,0.206408515211556,0.836471819869525,0.996139221459177
"CTSK|CTSK",342.164764893762,-0.0779580044524562,0.604956925463039,-0.12886538061001,0.897464170483235,0.996139221459177
"CDC42SE1|CDC42SE1",3169.54616351103,0.346780192102718,0.546118891712092,0.634990287582904,0.525434749457197,0.996139221459177
"PIP5K1A|PIP5K1A",2088.18956539512,0.12751207608395,0.268070274511129,0.475666600172249,0.634311919423881,0.996139221459177
"PSMD4|PSMD4",1686.60748434123,0.0495245339670541,0.409191921960419,0.121030087128271,0.903667204277895,0.996139221459177
"RIIAD1|RIIAD1",19.4495199058731,-1.55561394849646,1.21168480275916,-1.28384373968719,0.199196635761688,0.996139221459177
"OAZ3|OAZ3",25.6921178162783,-1.35452587340877,1.22568580781896,-1.10511671487742,0.269109018766649,0.996139221459177
"SEC61G|SEC61G",846.34078787159,-0.294871033773038,0.463262094413839,-0.63651016849573,0.524443955421686,0.996139221459177
"DLD|DLD",727.42614043725,0.136851134526767,0.331502789929489,0.412820460895292,0.679738159429059,0.996139221459177
"CD36|CD36",6.21727656467919,-0.395755141617521,3.51158195140889,-0.112699958905626,0.910268433831521,0.996139221459177
"HGF|HGF",480.091907366367,-0.636173039005433,0.614872040169705,-1.03464297844776,0.300835674763834,0.996139221459177
"HRAS|HRAS",127.921097184105,0.174776958995791,0.391239517173986,0.446726241403848,0.655072732469533,0.996139221459177
"SLC1A2|SLC1A2",28.6952614399182,0.475236560161027,0.813912553678234,0.583891424224062,0.559293363246696,0.996139221459177
"CD44|CD44",5619.48013382643,-0.292034308548345,0.498575876067907,-0.585736941088119,0.558052305396112,0.996139221459177
"CAT|CAT",20785.2008474622,0.144097937938905,0.50614425063744,0.284697371860744,0.775876004314168,0.996139221459177
"CAPRIN1|CAPRIN1",5902.28399365863,0.182001662837829,0.367047526932426,0.495853123868984,0.619998040923729,0.996139221459177
"SELENOH|SELENOH",325.902048508803,-0.0979837101736706,0.34294355468018,-0.285713811606833,0.775097325349764,0.996139221459177
"ZDHHC5|ZDHHC5",1256.10698646031,-0.196925612781645,0.383404857477708,-0.513623155630194,0.607515487082243,0.996139221459177
"OR4S7|OR4S7",100.239582851435,-0.600668963639522,0.729133208564498,-0.823812379663939,0.410046172338477,0.996139221459177
"ARHGAP1|ARHGAP1",450.467980108991,-0.732528997680504,0.491643865214166,-1.48995858488218,0.136235125830469,0.996139221459177
"SLC35C1|SLC35C1",31.3375224829785,-0.855135327518647,1.32737006390694,-0.644232795940622,0.519424487117791,0.996139221459177
"CTSD|CTSD",2578.76078091145,-0.375862284973503,0.502882616244827,-0.747415545560468,0.454812764504566,0.996139221459177
"CCND1|CCND1",27.8670559045505,0.640377450414973,1.34865946919174,0.474825161609369,0.634911597099026,0.996139221459177
"NDUFS8|NDUFS8",1857.16530994689,0.582992293999623,0.644679942854334,0.904312753113448,0.365829586278962,0.996139221459177
"PPP1CA|PPP1CA",4333.93715528524,-0.0694905828764294,0.365553357380621,-0.190096962518318,0.849233150243102,0.996139221459177
"MIR8858|MIR8858",551.368445552132,0.814921557586762,0.607410367688936,1.34163261105891,0.179715146971064,0.996139221459177
"MEN1|MEN1",99.1629161371489,-0.440765104779803,0.760755070836837,-0.579378464470776,0.562333831956639,0.996139221459177
"ESRRA|ESRRA",657.716924370948,-0.185596283599283,0.318685269707492,-0.582381117802007,0.560309997264804,0.996139221459177
"COX8A|COX8A",2816.23618415844,-0.239650011193115,0.569069740831593,-0.421125907771707,0.673663144149329,0.996139221459177
"RTN3|RTN3",4534.59380461326,-0.201659535818161,0.550253739896477,-0.366484625540393,0.7140034828739,0.996139221459177
"FTH1|FTH1",41676.2639588841,-0.908262016828308,0.766977288263078,-1.18420979438021,0.236330025979173,0.996139221459177
"BEST1|BEST1",104.633701652989,-0.686060728246257,0.732612389903909,-0.936457992931627,0.349037431086438,0.996139221459177
"PTGDR2|PTGDR2",214.829613814219,0.592981692046921,0.663988005341251,0.893060849408209,0.371824587437859,0.996139221459177
"SLC7A11|SLC7A11",1275.49895984142,-0.480746893920133,0.580475529808541,-0.828194935415621,0.407560111584784,0.996139221459177
"IL21|IL21",8.41786494673319,1.36065000978495,2.35619359390116,0.577478019338861,0.563616583059227,0.996139221459177
"IL2|IL2",46.4949800478878,2.10731776822662,1.18774746423844,1.77421365372293,0.0760278165916959,0.996139221459177
"ANXA5|ANXA5",2594.11310608274,-0.550749843397722,0.517500632093717,-1.06424960520238,0.287215640710707,0.996139221459177
"GYPC|GYPC",180.109379899671,-0.558487647540901,0.724828620426512,-0.770509927177364,0.440997468622308,0.996139221459177
"CNTNAP5|CNTNAP5",283.243617367445,-0.689038555736283,0.716652855188602,-0.96146767678048,0.336317070219919,0.996139221459177
"TMEM185B|TMEM185B",996.580104232286,0.44102378999447,0.503173059185713,0.87648530052102,0.380766264074939,0.996139221459177
"EPB41L5|EPB41L5",48.5612097005032,0.491989155008736,1.1421858078264,0.430743537205211,0.666654858507306,0.996139221459177
"DBI|DBI",632.248058330676,0.0509689808396979,0.32770044290221,0.155535282126267,0.876399341254084,0.996139221459177
"CXCR4|CXCR4",3500.6420058862,-0.33061496444971,0.339952760355424,-0.972532077998274,0.33078591446005,0.996139221459177
"CREM|CREM",938.737722611176,0.0565220773664969,0.327768233207022,0.172445257471907,0.863087494741702,0.996139221459177
"BMI1|BMI1",412.382548820206,0.428789321749316,0.667750829749475,0.642139706378482,0.520782476889612,0.996139221459177
"COMMD3|COMMD3",699.517838754471,0.252859330080435,0.458972062985955,0.550925318711985,0.58168487040588,0.996139221459177
"HACD1|HACD1",41.8547974001083,0.351533794421524,1.35368294244742,0.25968694987466,0.795105259874186,0.996139221459177
"VIM|VIM",90510.7628022194,-0.354193988730131,0.337090685216026,-1.05073798910565,0.293378943178052,0.996139221459177
"CUBN|CUBN",1583.88690869615,-0.654116907774861,0.525109265155389,-1.24567771163073,0.212882739477548,0.996139221459177
"SEPHS1|SEPHS1",556.343025679871,-0.271823812913045,0.338892562141951,-0.802094360510595,0.422498376938451,0.996139221459177
"LOC478000|LOC478000",541.561732964281,-0.75890113251759,1.75589659595806,-0.432201494247737,0.665594973435707,0.996139221459177
"IL2RA|IL2RA",373.351795959091,-0.145100454327376,0.595115380410927,-0.243819029222845,0.807370981832701,0.996139221459177
"GDI2|GDI2",1338.04607453847,-0.327809504317647,0.38203866403432,-0.858053216017421,0.39086307904669,0.996139221459177
"SLC23A1|SLC23A1",88.2232496111825,0.14667508494921,0.611755190198533,0.239761079757426,0.810515480824476,0.996139221459177
"EIF4EBP3|EIF4EBP3",94.9559983539602,0.066834493597017,0.460086493135628,0.145265063404752,0.884501597459278,0.996139221459177
"ANKHD1|ANKHD1",5013.06441197435,0.278080037147327,0.355763659051599,0.7816426160239,0.434424634416006,0.996139221459177
"NR3C1|NR3C1",3409.24708906048,-0.0458979190265377,0.337354001325199,-0.136052689003957,0.891779628362489,0.996139221459177
"IL6ST|IL6ST",2980.46669167728,0.381678248882329,0.388559835152713,0.982289506923227,0.325957242480226,0.996139221459177
"AK6|AK6",201.115668750979,0.166953694616013,0.48209668993209,0.346307489975778,0.729111640294205,0.996139221459177
"TAF9|TAF9",432.717044446522,0.108374338521548,0.42464804543386,0.255209790052895,0.798561070013652,0.996139221459177
"SMN|SMN",764.870670768807,0.362537273751524,0.492243782360142,0.73649944751619,0.461426803673998,0.996139221459177
"BTF3|BTF3",3157.13509563393,-0.0459195682155227,0.301862606457055,-0.152120757037376,0.87909169298313,0.996139221459177
"GOT2|GOT2",2381.90591532289,0.0733377822228897,0.327200404785727,0.224137198946671,0.822650548145695,0.996139221459177
"MT2A|MT2A",78.2551894575165,-0.490133057352815,0.911945392806461,-0.537458779022347,0.590950751025123,0.996139221459177
"NOD2|NOD2",1361.03406187174,-1.0581098129733,0.601320985437598,-1.75964225197177,0.0784684828258549,0.996139221459177
"AZIN2|AZIN2",1285.98683017298,-0.735471704070716,0.568503086337682,-1.29369870057989,0.19576951436691,0.996139221459177
"TAF12|TAF12",875.541484284102,0.295094251742164,0.421369451056468,0.700321893298853,0.483726302198532,0.996139221459177
"RCC1|RCC1",143.798955164178,-0.313669321596858,0.50532251564736,-0.620730942881146,0.534776666661768,0.996139221459177
"SNHG3|SNHG3",389.536803444095,0.417049894646357,0.570734697498101,0.730724619467778,0.464947374625574,0.996139221459177
"PTAFR|PTAFR",1825.03571515456,-0.19460922744809,0.541117034487822,-0.359643506015831,0.719113744429,0.996139221459177
"HMGN2|HMGN2",3167.92668007621,0.216573732071722,0.31192223335071,0.69431963776759,0.487481778311594,0.996139221459177
"CD52|CD52",127.60482002824,0.863808048772806,0.614718372327354,1.40520942216577,0.159959013166155,0.996139221459177
